timestamp,T,x,y,z,Tsig,xsig,ysig,zsig,xTcov,xycov,xzcov,zTcov,yzcov,yTcov,rsig,psig,qsig,tr,tp,tq,Cd,ustar,Tstar,hf,MOs,mf,w,u,v,dir,vel
2021-09-07 22:19:04,16.46,-0.29,-0.09,-0.02,0.3212,0.1707,0.31,0.1361,0.0079,-0.0076,0.0086,0.0149,-0.008,-0.0528,0.1336,0.177,0.3076,0.4436,0.5876,1.0211,0.12978,0.1085,0.1377,18.275,-0.147,-0.014,-0.02,-0.09,-0.29,17.0,0.3
2021-09-07 22:29:04,16.37,-0.17,-0.09,0.04,0.2309,0.1987,0.2457,0.1292,0.0017,0.0113,0.0075,0.0061,-0.002,-0.0191,0.1424,0.2244,0.2143,0.7149,1.1265,1.0762,0.19635,0.0883,0.0691,7.465,-0.111,-0.009,0.04,-0.09,-0.17,28.9,0.2
2021-09-07 22:39:04,16.34,0.03,-0.21,0.01,0.2318,0.1327,0.1992,0.1068,0.0087,-0.008,-0.0008,0.0031,0.0038,-0.014,0.1081,0.2033,0.1251,0.5189,0.9759,0.6005,0.09055,0.0627,0.0493,3.781,-0.157,-0.005,0.01,-0.21,0.03,99.2,0.21
2021-09-07 22:49:04,16.25,0.1,-0.47,-0.02,0.1436,0.1453,0.2004,0.1265,-0.0034,-0.0047,-0.0028,0.0041,0.0077,0.0071,0.1243,0.2044,0.1415,0.2585,0.4252,0.2944,0.0357,0.0908,0.0448,4.965,-0.068,-0.01,-0.02,-0.47,0.1,102.2,0.48
2021-09-07 22:59:04,16.12,0.1,-0.47,-0.03,0.111,0.1203,0.2121,0.0974,0.0007,0.0036,-0.0022,0.0031,0.0039,0.0125,0.0951,0.2065,0.1314,0.1991,0.4319,0.2749,0.01958,0.0669,0.0461,3.77,-0.129,-0.005,-0.03,-0.47,0.1,102.0,0.48
2021-09-07 23:09:04,16.25,0.11,-0.24,0.0,0.1607,0.1557,0.1903,0.1184,0.0115,0.0132,-0.0002,0.0069,0.0051,0.0151,0.1181,0.1543,0.1916,0.449,0.5868,0.7287,0.07448,0.0718,0.0967,8.503,-0.236,-0.006,0.0,-0.24,0.11,115.5,0.26
2021-09-07 23:19:04,16.53,0.91,-0.18,-0.05,0.1776,0.4562,0.3966,0.278,-0.0131,-0.0788,-0.0566,0.0145,0.0198,0.0008,0.2664,0.493,0.3588,0.2874,0.5318,0.387,0.0698,0.2449,0.0594,17.55,-0.012,-0.073,-0.05,-0.18,0.91,168.6,0.93
2021-09-07 23:29:04,16.39,0.91,0.13,-0.01,0.182,0.4269,0.4625,0.3016,0.004,-0.0466,-0.0599,0.0001,0.0235,-0.0385,0.2995,0.4138,0.4756,0.3258,0.4501,0.5173,0.0761,0.2536,0.0003,-0.181,0.0,-0.078,-0.01,0.13,0.91,188.0,0.92
2021-09-07 23:39:04,16.56,1.14,-0.32,-0.08,0.1427,0.559,0.5889,0.3862,-0.0147,-0.0479,-0.0997,0.0052,0.0565,-0.0234,0.3679,0.595,0.5648,0.3105,0.5021,0.4767,0.08165,0.3386,0.0153,5.74,-0.002,-0.14,-0.08,-0.32,1.14,164.1,1.18
2021-09-07 23:49:04,16.47,1.1,-0.42,-0.12,0.1562,0.6064,0.5205,0.3636,-0.0273,-0.0355,-0.0986,0.0123,0.0383,-0.0125,0.3374,0.6305,0.5095,0.2848,0.5322,0.4301,0.07538,0.3252,0.0379,14.522,-0.004,-0.129,-0.12,-0.42,1.1,159.1,1.18
2021-09-07 23:59:04,16.38,0.64,0.45,0.03,0.1918,0.2978,0.3228,0.1899,0.0106,-0.0006,-0.0157,-0.0055,0.0178,-0.0197,0.1908,0.305,0.3156,0.2445,0.391,0.4046,0.03898,0.154,-0.036,-6.882,0.019,-0.029,0.03,0.45,0.64,215.2,0.78
2021-09-08 00:09:04,16.41,0.6,0.3,0.01,0.225,0.2946,0.2987,0.1701,-0.0075,0.0382,-0.0138,0.0014,0.0003,-0.0326,0.1707,0.3428,0.2415,0.2566,0.5153,0.363,0.03125,0.1176,0.0122,1.709,-0.011,-0.017,0.01,0.3,0.6,206.4,0.67
2021-09-08 00:19:04,16.13,0.89,0.64,0.07,0.0975,0.346,0.2953,0.1919,-0.003,-0.0044,-0.0211,-0.001,0.0191,-0.0103,0.1948,0.3215,0.32,0.1776,0.2932,0.2918,0.02366,0.1687,-0.0058,-1.336,0.003,-0.035,0.07,0.64,0.89,215.7,1.09
2021-09-08 00:29:04,16.17,1.15,-0.01,-0.1,0.1532,0.4544,0.5032,0.2938,-0.0341,-0.0568,-0.0685,0.0201,0.0167,0.0001,0.2753,0.4673,0.5019,0.2376,0.4032,0.4331,0.05249,0.2655,0.0758,24.289,-0.013,-0.086,-0.1,-0.01,1.15,179.3,1.15
2021-09-08 00:39:04,16.14,0.8,-0.27,-0.06,0.1693,0.4952,0.3582,0.2835,-0.027,0.0126,-0.0702,0.0191,0.0066,0.0011,0.2661,0.485,0.3845,0.3148,0.5737,0.4547,0.09861,0.2655,0.0718,23.086,-0.013,-0.086,-0.06,-0.27,0.8,161.4,0.84
2021-09-08 00:49:04,16.05,0.7,-0.25,-0.09,0.1907,0.4541,0.3498,0.2671,-0.0332,-0.0378,-0.051,0.0212,0.0149,0.002,0.246,0.4812,0.3285,0.3275,0.6406,0.4373,0.09416,0.2305,0.0921,25.853,-0.022,-0.065,-0.09,-0.25,0.7,160.4,0.75
2021-09-08 00:59:04,16.05,0.57,0.27,-0.02,0.1716,0.3221,0.246,0.1753,-0.0183,0.0343,-0.0108,0.0087,0.0062,-0.0144,0.1744,0.3504,0.2046,0.2741,0.5508,0.3215,0.0308,0.1116,0.0777,10.606,-0.078,-0.015,-0.02,0.27,0.57,205.5,0.64
2021-09-08 01:09:04,16.25,0.65,0.14,-0.03,0.1813,0.313,0.2607,0.2035,-0.0275,0.0212,-0.0314,0.0121,-0.0032,-0.0173,0.1969,0.3282,0.2465,0.2946,0.491,0.3688,0.07057,0.1776,0.0681,14.725,-0.027,-0.038,-0.03,0.14,0.65,191.7,0.67
2021-09-08 01:19:04,16.2,1.0,-0.15,-0.12,0.1813,0.3527,0.373,0.2452,-0.0301,-0.0381,-0.0435,0.0177,0.0161,0.0077,0.2244,0.382,0.3569,0.2193,0.3732,0.3487,0.04431,0.2154,0.0822,21.502,-0.022,-0.057,-0.12,-0.15,1.0,171.3,1.02
2021-09-08 01:29:04,16.1,0.65,-0.29,-0.08,0.2032,0.4496,0.285,0.2448,-0.044,-0.0163,-0.0572,0.0201,0.01,0.0033,0.2205,0.453,0.299,0.3082,0.6331,0.4179,0.11353,0.2411,0.0832,24.416,-0.018,-0.071,-0.08,-0.29,0.65,155.7,0.71
2021-09-08 01:39:04,16.1,0.61,-0.3,-0.07,0.1816,0.4033,0.2599,0.2234,-0.0333,0.0023,-0.0467,0.0149,0.0072,0.0025,0.2034,0.388,0.2969,0.2981,0.5688,0.4353,0.10158,0.2174,0.0686,18.148,-0.018,-0.058,-0.07,-0.3,0.61,153.6,0.68
2021-09-08 01:49:04,16.18,0.48,-0.1,-0.06,0.1818,0.3044,0.2122,0.1899,-0.008,-0.01,-0.0242,0.0139,0.0055,0.0103,0.1766,0.3155,0.2074,0.3568,0.6377,0.4192,0.1012,0.1574,0.0882,16.973,-0.045,-0.03,-0.06,-0.1,0.48,168.7,0.49
2021-09-08 01:59:04,16.28,0.46,-0.09,-0.05,0.1701,0.2622,0.2242,0.1832,-0.0149,-0.0096,-0.0235,0.012,-0.0002,0.0055,0.1701,0.2761,0.2178,0.3579,0.5808,0.4581,0.10411,0.1534,0.078,14.606,-0.042,-0.029,-0.05,-0.09,0.46,169.5,0.47
2021-09-08 02:09:04,16.2,0.69,0.02,-0.05,0.1735,0.3273,0.3445,0.2196,-0.0244,-0.0107,-0.0297,0.0126,0.0175,-0.0085,0.211,0.3321,0.3452,0.3036,0.4781,0.4969,0.07131,0.1855,0.0681,15.381,-0.025,-0.042,-0.05,0.02,0.69,181.4,0.69
2021-09-08 02:19:04,16.19,0.87,0.13,-0.03,0.1471,0.3812,0.3744,0.2269,-0.0166,0.0203,-0.031,0.0047,0.0095,-0.0092,0.2223,0.3914,0.3666,0.2526,0.4447,0.4165,0.04182,0.18,0.0263,5.661,-0.01,-0.04,-0.03,0.13,0.87,188.5,0.88
2021-09-08 02:29:04,16.13,0.91,0.08,-0.03,0.1575,0.3939,0.3683,0.2663,-0.0278,-0.0058,-0.0536,0.0131,0.0074,-0.0016,0.2597,0.3968,0.3699,0.2853,0.436,0.4064,0.06535,0.2327,0.0561,15.785,-0.013,-0.066,-0.03,0.08,0.91,185.1,0.91
2021-09-08 02:39:04,16.07,1.17,0.05,-0.07,0.1475,0.4624,0.4443,0.3179,-0.0179,-0.0063,-0.0729,0.013,-0.0042,-0.0116,0.304,0.471,0.4449,0.2584,0.4004,0.3782,0.05275,0.2702,0.0483,15.597,-0.008,-0.089,-0.07,0.05,1.17,182.6,1.17
2021-09-08 02:49:04,16.07,1.32,0.36,-0.03,0.1385,0.4442,0.461,0.3107,-0.0166,0.0209,-0.0554,0.0014,0.0201,-0.0238,0.3074,0.4593,0.4482,0.2244,0.3353,0.3273,0.03141,0.2427,0.0058,1.348,-0.001,-0.072,-0.03,0.36,1.32,195.2,1.37
2021-09-08 02:59:04,16.05,1.71,0.74,0.03,0.1059,0.5647,0.5587,0.3978,0.0007,0.0036,-0.0878,-0.003,0.0739,-0.0175,0.4001,0.5644,0.5574,0.2151,0.3034,0.2996,0.03314,0.3387,-0.0088,-4.623,0.001,-0.14,0.03,0.74,1.71,203.5,1.86
2021-09-08 03:09:04,15.98,1.49,0.38,-0.04,0.1127,0.557,0.5266,0.3364,-0.0155,0.0733,-0.0564,0.0021,0.0372,-0.0202,0.333,0.588,0.494,0.2165,0.3822,0.3211,0.02857,0.26,0.0082,2.143,-0.002,-0.083,-0.04,0.38,1.49,194.4,1.54
2021-09-08 03:19:04,15.94,0.92,-0.02,-0.08,0.1529,0.352,0.3339,0.2196,-0.0192,-0.0036,-0.0375,0.0131,0.0034,0.0042,0.2053,0.3608,0.3336,0.2218,0.3899,0.3605,0.04398,0.1941,0.0676,15.95,-0.023,-0.046,-0.08,-0.02,0.92,178.7,0.92
2021-09-08 03:29:04,15.92,0.86,-0.11,-0.09,0.1625,0.3286,0.3324,0.2318,-0.0231,-0.0224,-0.0385,0.0135,0.0042,0.0071,0.2148,0.348,0.3239,0.2477,0.4013,0.3735,0.05155,0.1969,0.0684,16.382,-0.022,-0.047,-0.09,-0.11,0.86,172.9,0.86
2021-09-08 03:39:04,15.87,1.19,-0.37,-0.15,0.1778,0.4904,0.4564,0.3097,-0.0357,-0.0659,-0.067,0.0215,0.0243,0.0064,0.286,0.5378,0.4168,0.2278,0.4283,0.332,0.04523,0.267,0.0805,25.985,-0.014,-0.087,-0.15,-0.37,1.19,162.7,1.25
2021-09-08 03:49:04,15.82,1.18,-0.33,-0.12,0.1591,0.6412,0.5798,0.3649,-0.0453,-0.0148,-0.1069,0.0188,0.0225,-0.0149,0.3385,0.6572,0.5778,0.2743,0.5325,0.4682,0.07174,0.3306,0.0569,22.493,-0.007,-0.133,-0.12,-0.33,1.18,164.5,1.23
2021-09-08 03:59:04,15.79,1.33,-0.08,-0.11,0.1522,0.5904,0.6523,0.381,-0.0354,-0.0217,-0.096,0.0145,0.0408,-0.019,0.3613,0.6051,0.65,0.2706,0.4533,0.4868,0.05851,0.323,0.045,17.19,-0.005,-0.127,-0.11,-0.08,1.33,176.4,1.33
2021-09-08 04:09:04,15.78,1.33,0.06,-0.1,0.1477,0.5792,0.5832,0.3553,-0.0267,-0.0386,-0.1017,0.0155,0.0176,-0.0218,0.3354,0.5879,0.5862,0.2517,0.4412,0.44,0.0581,0.3212,0.0482,18.357,-0.006,-0.126,-0.1,0.06,1.33,182.7,1.33
2021-09-08 04:19:04,15.82,1.42,-0.22,-0.16,0.1532,0.606,0.6324,0.367,-0.0324,-0.0654,-0.1043,0.0135,0.0356,-0.0108,0.3373,0.639,0.6162,0.2334,0.4422,0.4264,0.05278,0.332,0.0408,15.883,-0.005,-0.135,-0.16,-0.22,1.42,171.4,1.44
2021-09-08 04:29:04,15.92,0.86,-0.19,-0.1,0.1774,0.4036,0.3879,0.2772,-0.0372,-0.0476,-0.0503,0.0195,0.024,0.0088,0.2578,0.4386,0.3623,0.2898,0.4931,0.4073,0.07042,0.236,0.0828,23.752,-0.019,-0.068,-0.1,-0.19,0.86,167.8,0.88
2021-09-08 04:39:04,16.0,0.49,0.04,-0.03,0.1613,0.3759,0.2916,0.1979,-0.0055,-0.0339,-0.0332,0.0051,0.0112,-0.0156,0.1901,0.3723,0.3013,0.3824,0.7488,0.6061,0.14156,0.1871,0.0272,6.159,-0.01,-0.043,-0.03,0.04,0.49,184.6,0.5
2021-09-08 04:49:04,16.04,0.99,-0.07,-0.09,0.1494,0.4789,0.4962,0.3111,-0.0259,-0.0468,-0.066,0.014,0.019,-0.0078,0.2925,0.4976,0.489,0.2929,0.4984,0.4898,0.06885,0.262,0.0535,16.872,-0.01,-0.084,-0.09,-0.07,0.99,175.7,0.99
2021-09-08 04:59:04,15.96,1.02,0.24,-0.05,0.1372,0.3862,0.4462,0.2567,-0.0229,0.0311,-0.0248,0.0032,0.0335,-0.0221,0.2541,0.4089,0.427,0.2416,0.3887,0.4059,0.03768,0.2042,0.0159,3.779,-0.005,-0.051,-0.05,0.24,1.02,193.5,1.05
2021-09-08 05:09:04,15.93,1.44,0.48,0.0,0.1195,0.5374,0.4809,0.3356,-0.0292,0.0989,-0.0578,0.0084,0.0134,-0.0245,0.3356,0.5849,0.4219,0.2212,0.3855,0.278,0.02578,0.2436,0.0345,9.887,-0.007,-0.072,0.0,0.48,1.44,198.3,1.52
2021-09-08 05:19:04,15.92,1.71,-0.19,-0.16,0.1433,0.7168,0.7321,0.4279,-0.0483,-0.0691,-0.1423,0.019,0.0287,-0.0117,0.3999,0.743,0.7218,0.2309,0.429,0.4168,0.04839,0.381,0.0499,22.16,-0.004,-0.177,-0.16,-0.19,1.71,173.8,1.72
2021-09-08 05:29:04,15.93,1.38,0.18,-0.09,0.1422,0.5175,0.5648,0.3575,-0.0312,-0.0352,-0.083,0.0147,0.0281,-0.0238,0.3442,0.5186,0.572,0.2473,0.3726,0.411,0.04525,0.2961,0.0496,17.473,-0.007,-0.107,-0.09,0.18,1.38,187.5,1.39
2021-09-08 05:39:04,16.03,1.84,0.64,0.0,0.1382,0.6744,0.5906,0.4037,-0.0116,0.0522,-0.0973,0.002,0.0422,-0.0348,0.4036,0.6898,0.5726,0.2072,0.3542,0.294,0.02795,0.3256,0.0063,1.552,-0.001,-0.129,0.0,0.64,1.84,199.1,1.95
2021-09-08 05:49:04,16.15,1.7,0.07,-0.06,0.1327,0.7039,0.7984,0.4792,-0.0389,0.014,-0.1449,0.0122,0.0946,-0.0288,0.4692,0.7116,0.7975,0.2757,0.4181,0.4686,0.05976,0.416,0.0293,13.597,-0.002,-0.211,-0.06,0.07,1.7,182.5,1.7
2021-09-08 05:59:04,16.17,1.63,-0.19,-0.15,0.1359,0.7073,0.6961,0.4316,-0.0393,-0.0597,-0.1568,0.0222,0.0218,-0.019,0.4004,0.7347,0.6864,0.2427,0.4452,0.4159,0.05814,0.3979,0.0558,26.034,-0.004,-0.193,-0.15,-0.19,1.63,173.4,1.64
2021-09-08 06:09:04,16.3,1.31,0.13,-0.09,0.1437,0.5933,0.5915,0.3462,-0.0303,0.0094,-0.0844,0.0091,0.0316,-0.0264,0.3309,0.6035,0.5899,0.2508,0.4574,0.4471,0.05175,0.3002,0.0302,10.582,-0.004,-0.11,-0.09,0.13,1.31,185.7,1.32
2021-09-08 06:19:04,16.37,0.97,0.13,-0.06,0.1629,0.4784,0.4566,0.2766,-0.0315,-0.0222,-0.0428,0.0094,0.0384,-0.0164,0.2687,0.4765,0.4633,0.2744,0.4866,0.4731,0.05997,0.2398,0.0393,11.293,-0.009,-0.07,-0.06,0.13,0.97,187.5,0.98
2021-09-08 06:29:04,16.46,1.04,-0.32,-0.14,0.1896,0.565,0.4354,0.2963,-0.0554,-0.0426,-0.0699,0.0234,0.0194,0.0021,0.2717,0.5882,0.4205,0.2475,0.536,0.3832,0.0602,0.2693,0.0869,28.301,-0.015,-0.088,-0.14,-0.32,1.04,163.1,1.09
2021-09-08 06:39:04,16.31,1.49,-0.5,-0.21,0.1799,0.5597,0.5304,0.3816,-0.0501,-0.07,-0.1033,0.0282,0.0422,0.0052,0.3469,0.6145,0.4921,0.2189,0.3879,0.3106,0.04443,0.334,0.0843,33.706,-0.009,-0.136,-0.21,-0.5,1.49,161.4,1.57
2021-09-08 06:49:04,16.38,1.24,-0.33,-0.13,0.1979,0.6413,0.5791,0.3612,-0.0712,-0.131,-0.1092,0.0307,0.0411,0.0262,0.3321,0.7014,0.5242,0.2566,0.542,0.4051,0.06964,0.3415,0.09,36.962,-0.01,-0.142,-0.13,-0.33,1.24,164.9,1.29
2021-09-08 06:59:04,16.76,0.59,0.03,-0.07,0.2295,0.3746,0.3839,0.2483,-0.0406,0.0101,-0.02,0.0118,0.0322,-0.013,0.2419,0.3803,0.3824,0.4091,0.6433,0.6467,0.10861,0.1948,0.0605,14.326,-0.02,-0.046,-0.07,0.03,0.59,183.2,0.59
2021-09-08 07:09:04,16.74,0.88,-0.58,-0.12,0.2256,0.6431,0.4774,0.3553,-0.0859,-0.0625,-0.0854,0.0338,0.0201,0.0179,0.3337,0.6553,0.4763,0.3151,0.6188,0.4498,0.0782,0.2961,0.1141,40.918,-0.016,-0.107,-0.12,-0.58,0.88,146.5,1.05
2021-09-08 07:19:04,16.77,1.27,-0.53,-0.14,0.2542,0.7027,0.5367,0.4078,-0.1044,-0.0666,-0.1343,0.0505,0.0255,0.0272,0.3784,0.7306,0.5208,0.2727,0.5266,0.3754,0.07103,0.3698,0.1364,60.864,-0.012,-0.166,-0.14,-0.53,1.27,157.4,1.38
2021-09-08 07:29:04,16.97,1.14,-0.45,-0.12,0.2568,0.616,0.5554,0.4035,-0.0809,-0.0796,-0.1063,0.0502,0.0515,0.0158,0.377,0.6672,0.5132,0.3056,0.5409,0.4161,0.07762,0.3437,0.1461,60.741,-0.015,-0.144,-0.12,-0.45,1.14,158.2,1.23
2021-09-08 07:39:04,17.13,1.36,-0.38,-0.17,0.2525,0.6154,0.5642,0.3789,-0.0958,-0.0206,-0.1006,0.0407,0.0314,0.0011,0.349,0.6378,0.5586,0.2452,0.448,0.3923,0.052,0.3247,0.1254,49.08,-0.015,-0.128,-0.17,-0.38,1.36,164.6,1.41
2021-09-08 07:49:04,17.54,0.9,-0.29,-0.14,0.3454,0.5673,0.5082,0.3313,-0.124,-0.0702,-0.0841,0.0503,0.0352,0.0249,0.2973,0.6149,0.4727,0.3113,0.6438,0.4949,0.09997,0.302,0.1666,61.002,-0.023,-0.111,-0.14,-0.29,0.9,162.3,0.94
2021-09-08 07:59:04,17.83,1.42,-0.17,-0.1,0.2286,0.75,0.6949,0.4498,-0.0859,-0.0571,-0.1321,0.0439,0.0558,-0.0082,0.4293,0.7702,0.6858,0.3,0.5382,0.4792,0.07002,0.3786,0.116,52.628,-0.01,-0.174,-0.1,-0.17,1.42,173.0,1.43
2021-09-08 08:09:04,17.81,1.82,-0.58,-0.19,0.2447,0.9593,0.8089,0.5358,-0.1536,-0.1765,-0.2235,0.0632,0.1006,0.0317,0.4968,1.0188,0.7596,0.2593,0.5316,0.3964,0.06675,0.4951,0.1276,74.902,-0.006,-0.297,-0.19,-0.58,1.82,162.4,1.91
2021-09-08 08:19:04,18.04,1.34,-0.34,-0.1,0.2761,0.9401,0.7881,0.4843,-0.1657,-0.0979,-0.1977,0.0579,0.0759,-0.0028,0.4555,0.9704,0.7682,0.3281,0.6991,0.5534,0.10988,0.4601,0.1259,69.218,-0.007,-0.257,-0.1,-0.34,1.34,165.7,1.38
2021-09-08 08:29:04,18.33,0.87,-0.24,-0.06,0.3498,0.6668,0.6282,0.3998,-0.1475,0.0037,-0.0901,0.0692,0.0511,-0.0097,0.3855,0.6711,0.6326,0.4243,0.7386,0.6962,0.12545,0.3218,0.215,83.785,-0.026,-0.125,-0.06,-0.24,0.87,164.4,0.91
2021-09-08 08:39:04,18.4,1.61,-0.76,-0.16,0.2925,1.017,0.7942,0.5449,-0.1379,-0.1566,-0.2526,0.0811,0.0821,0.033,0.5064,1.0593,0.7639,0.2833,0.5926,0.4274,0.08313,0.5154,0.1573,96.476,-0.007,-0.322,-0.16,-0.76,1.61,154.7,1.78
2021-09-08 08:49:04,18.67,1.73,-0.46,-0.22,0.3146,0.7674,0.789,0.4698,-0.1272,-0.0578,-0.1641,0.0674,0.0572,0.0077,0.4295,0.8101,0.7691,0.2383,0.4494,0.4267,0.05351,0.4169,0.1616,80.461,-0.012,-0.21,-0.22,-0.46,1.73,165.1,1.79
2021-09-08 08:59:04,19.02,1.24,-0.17,-0.08,0.3582,0.8475,0.795,0.4868,-0.1869,-0.0278,-0.1872,0.0758,0.0903,-0.0271,0.4618,0.8647,0.7914,0.3681,0.6892,0.6307,0.13201,0.4559,0.1664,90.89,-0.01,-0.251,-0.08,-0.17,1.24,172.3,1.25
2021-09-08 09:09:04,19.05,1.73,0.23,-0.09,0.3068,0.7718,0.777,0.4455,-0.1205,0.1308,-0.1098,0.0457,0.0694,-0.0717,0.4348,0.7993,0.7549,0.2492,0.4581,0.4326,0.04265,0.3604,0.1269,54.487,-0.012,-0.157,-0.09,0.23,1.73,187.5,1.74
2021-09-08 09:19:04,19.4,1.11,0.39,0.04,0.3729,0.7838,0.7827,0.4034,-0.1839,0.298,-0.0342,0.0296,0.0921,-0.1202,0.4047,0.8942,0.653,0.3442,0.7605,0.5554,0.07108,0.3135,0.0943,35.333,-0.012,-0.119,0.04,0.39,1.11,199.4,1.17
2021-09-08 09:29:04,19.68,0.94,-0.23,-0.04,0.4068,0.865,0.6485,0.3708,-0.2444,0.1962,-0.0937,0.0568,0.0335,-0.0582,0.3596,0.8048,0.7275,0.3727,0.8341,0.7539,0.10687,0.3155,0.1802,68.403,-0.022,-0.12,-0.04,-0.23,0.94,166.3,0.96
2021-09-08 09:39:04,19.81,1.49,0.24,-0.08,0.5326,1.1042,0.8279,0.4962,-0.3836,0.1321,-0.2304,0.1241,0.0444,-0.0667,0.4757,1.1257,0.8108,0.3142,0.7436,0.5356,0.10239,0.4844,0.2562,148.653,-0.014,-0.283,-0.08,0.24,1.49,189.1,1.51
2021-09-08 09:49:04,19.89,2.25,0.27,-0.1,0.4693,1.115,1.1314,0.616,-0.2506,0.0275,-0.2929,0.0927,0.1678,-0.098,0.5971,1.1284,1.1283,0.2632,0.4974,0.4973,0.06559,0.581,0.1595,108.696,-0.006,-0.407,-0.1,0.27,2.25,186.9,2.27
2021-09-08 09:59:04,20.14,1.85,0.21,-0.04,0.5297,0.9906,1.1208,0.546,-0.2938,0.0152,-0.1959,0.0965,0.1776,-0.0956,0.5386,0.998,1.1178,0.2886,0.5347,0.5989,0.0759,0.5142,0.1877,114.487,-0.009,-0.318,-0.04,0.21,1.85,186.4,1.87
2021-09-08 10:09:04,20.5,1.51,-0.24,-0.11,0.5579,1.0303,0.84,0.4615,-0.4022,0.1144,-0.2127,0.1378,0.0162,-0.0133,0.4331,1.0212,0.8657,0.2826,0.6664,0.5649,0.09085,0.4619,0.2984,165.018,-0.017,-0.256,-0.11,-0.24,1.51,171.0,1.53
2021-09-08 10:19:04,20.91,0.76,-0.48,0.0,0.5378,0.8726,0.6455,0.4554,-0.2784,-0.0959,-0.1709,0.1283,0.0499,0.0788,0.4536,0.867,0.6543,0.5052,0.9656,0.7287,0.22084,0.422,0.304,153.988,-0.021,-0.214,0.0,-0.48,0.76,147.8,0.9
2021-09-08 10:29:04,20.78,1.28,-0.28,-0.01,0.7329,0.9666,0.9519,0.4987,-0.4356,0.0677,-0.1721,0.1598,0.122,-0.0918,0.4953,0.9531,0.9672,0.3785,0.7285,0.7392,0.12324,0.4593,0.3478,191.546,-0.02,-0.253,-0.01,-0.28,1.28,167.8,1.31
2021-09-08 10:39:04,21.24,0.79,-0.68,0.0,0.6489,0.7788,0.6101,0.4294,-0.288,-0.0784,-0.1599,0.1583,0.0347,0.1137,0.4284,0.7648,0.6282,0.412,0.7355,0.6041,0.15132,0.4045,0.3913,189.943,-0.029,-0.196,0.0,-0.68,0.79,139.2,1.04
2021-09-08 10:49:04,21.31,0.68,-0.55,0.04,0.564,0.7999,0.7883,0.505,-0.1788,-0.1113,-0.1714,0.1382,0.0588,-0.0059,0.5229,0.8502,0.7211,0.5977,0.9718,0.8242,0.23671,0.4256,0.3247,165.755,-0.022,-0.217,0.04,-0.55,0.68,141.1,0.87
2021-09-08 10:59:04,21.46,0.81,-0.7,-0.02,0.5982,0.7559,0.6533,0.4749,-0.2397,-0.0557,-0.1776,0.1619,0.0532,0.0671,0.4668,0.7566,0.6583,0.4348,0.7047,0.6132,0.16086,0.4306,0.376,193.991,-0.025,-0.222,-0.02,-0.7,0.81,139.3,1.07
2021-09-08 11:09:04,21.68,0.57,-0.52,0.12,0.5783,0.5368,0.7793,0.3816,-0.0863,0.1831,-0.0359,0.0771,0.0526,0.0278,0.4092,0.48,0.802,0.5233,0.6138,1.0256,0.10412,0.2523,0.3054,92.492,-0.059,-0.076,0.12,-0.52,0.57,137.3,0.77
2021-09-08 11:19:04,21.78,0.42,-0.69,0.09,0.5284,0.5117,0.6532,0.3898,-0.0921,-0.0099,-0.0835,0.0969,0.0186,0.1311,0.4089,0.6129,0.5454,0.5056,0.7578,0.6744,0.13077,0.2925,0.3312,116.192,-0.048,-0.102,0.09,-0.69,0.42,121.3,0.8
2021-09-08 11:29:04,21.69,1.11,-0.08,-0.01,0.5362,0.8963,0.6449,0.4017,-0.2574,0.2109,-0.144,0.117,0.002,-0.0448,0.398,0.8804,0.6686,0.3577,0.7912,0.6009,0.11629,0.3795,0.3084,140.051,-0.026,-0.172,-0.01,-0.08,1.11,176.0,1.11
2021-09-08 11:39:04,21.96,0.59,-0.35,0.07,0.556,0.6289,0.6922,0.372,-0.1622,0.0934,-0.0776,0.0907,0.0077,-0.0284,0.3915,0.566,0.7344,0.5646,0.8162,1.059,0.16219,0.2793,0.3246,108.709,-0.051,-0.093,0.07,-0.35,0.59,149.5,0.69
2021-09-08 11:49:04,22.23,0.32,-0.36,0.13,0.7267,0.4841,0.7107,0.3366,-0.102,0.1094,-0.041,0.0905,0.0132,-0.1079,0.377,0.4951,0.6822,0.7546,0.9909,1.3654,0.17246,0.2075,0.436,108.548,-0.124,-0.051,0.13,-0.36,0.32,132.2,0.48
2021-09-08 11:59:04,22.41,0.53,-0.46,0.06,0.7203,0.6113,0.6233,0.3991,-0.1908,-0.0406,-0.0946,0.1605,0.0256,0.0916,0.4183,0.636,0.5848,0.5966,0.9069,0.8339,0.19936,0.3131,0.5125,192.246,-0.064,-0.117,0.06,-0.46,0.53,139.1,0.7
2021-09-08 12:09:04,22.5,0.58,-0.66,0.05,0.6794,0.5691,0.4907,0.3982,-0.1732,-0.0106,-0.1149,0.1532,0.029,0.116,0.4113,0.5262,0.5265,0.4644,0.5942,0.5946,0.1511,0.3442,0.4451,183.35,-0.046,-0.141,0.05,-0.66,0.58,131.3,0.88
2021-09-08 12:19:04,22.68,0.42,-0.41,0.07,0.7282,0.5226,0.4797,0.3392,-0.1733,0.0103,-0.0827,0.1286,0.0089,0.0985,0.3646,0.4729,0.5115,0.616,0.7989,0.8641,0.23738,0.2884,0.4459,153.984,-0.066,-0.099,0.07,-0.41,0.42,135.3,0.59
